iteration,roc_auc,pr_auc,f1_macro,balanced_accuracy,brier,log_loss
519,0.8515624999999999,0.8988824445517271,0.7482517482517483,0.75,0.16381940007445586,0.4941984160738851
520,0.7453125,0.8031220182831788,0.7335929892891919,0.734375,0.20751310783542787,0.5985955033678612
521,0.8226562500000001,0.8718845190098561,0.7428571428571429,0.740625,0.1774805892632116,0.5305369904037618
522,0.809375,0.8789060216800217,0.7319223985890653,0.73125,0.17939652027876796,0.5295619310024708
523,0.76015625,0.844773357603192,0.6985044865403789,0.696875,0.20493554426441266,0.5908717353711812
524,0.68828125,0.8057951872816029,0.6643356643356644,0.665625,0.2223224264203424,0.6276130123088043
525,0.83515625,0.8805944975640199,0.7335929892891919,0.734375,0.1653330824744044,0.4950931072513522
526,0.8546874999999998,0.9092493144818492,0.7559322033898306,0.753125,0.1672640238493915,0.5088258241086359
527,0.76171875,0.8517543166347703,0.6535685645549318,0.653125,0.1928095758924531,0.5592129881571947
528,0.8164062499999999,0.8755568036592616,0.7167584579071598,0.715625,0.17537820259839543,0.521774551147582
529,0.7843749999999999,0.8469137940466601,0.6857142857142857,0.684375,0.18990490774977273,0.5566399968489598
530,0.85234375,0.8965343467947243,0.803125,0.803125,0.16126766322295907,0.4891448848749589
531,0.8351562499999999,0.8933857858687582,0.6865021770682148,0.6875,0.1766650656556884,0.5196949631310015
532,0.89140625,0.9161912456320793,0.8177215189873418,0.81875,0.15366815531831893,0.4703010019058637
533,0.7359375,0.8204743617072325,0.6601101494885917,0.659375,0.19966095846517376,0.5736168921708181
534,0.8484375,0.8952207574724053,0.7734067663257278,0.771875,0.16362718517891173,0.49411363918404977
535,0.7499999999999999,0.8449565888926177,0.7348323318472572,0.7375,0.1951526449273206,0.566318453926988
536,0.91953125,0.9453759254364192,0.7846460618145563,0.78125,0.12468690278839384,0.3970521656497342
537,0.7421875,0.844117017908665,0.690625,0.690625,0.21094080827913878,0.6109281182406753
538,0.7171875,0.8062527277118003,0.6775073028237586,0.678125,0.21947719782598113,0.6286774088325586
539,0.7234375000000001,0.794639726393381,0.6729211929685956,0.671875,0.21688952037848958,0.6218230897374646
540,0.74296875,0.8112843682734184,0.6370235934664247,0.6375,0.2022537147236538,0.5818870548803118
541,0.85234375,0.909419925410474,0.7319223985890653,0.73125,0.16450410445259336,0.49954536417052
542,0.80703125,0.859942107532926,0.746875,0.746875,0.18327892818700142,0.5387502121067483
543,0.8484375000000001,0.9001849166566348,0.8017309205350118,0.8,0.1659145400051324,0.5001408840433015
544,0.8375,0.8886650321376784,0.804953560371517,0.809375,0.18130620419762464,0.5417101201247275
545,0.796875,0.8609317547436288,0.7241379310344828,0.721875,0.18976674544228916,0.5520570724328516
546,0.753125,0.8383749772991763,0.6775073028237586,0.678125,0.2033516528287629,0.5863929761198002
547,0.7828125,0.862526042401412,0.6884343036978757,0.6875,0.1913907958268881,0.5496334711201796
548,0.8500000000000001,0.9060747753754993,0.775,0.775,0.15744889365957723,0.47739564123271705
549,0.80234375,0.868540291249496,0.7627447179685987,0.765625,0.17885487036113148,0.5344948990557309
550,0.7820312500000001,0.8530366271092961,0.6857142857142857,0.684375,0.1797526146528644,0.5272821237329842
551,0.86875,0.9164496475862064,0.7846460618145563,0.78125,0.1518921668542436,0.46465373843123636
552,0.7625,0.8435208695127177,0.6754850088183422,0.675,0.19865221434229186,0.57545580376358
553,0.865625,0.9151428233201526,0.7690457097032879,0.765625,0.1530220275889064,0.4703924981945029
554,0.834375,0.8917939795114045,0.7113071371291099,0.709375,0.16669914464007435,0.49971686234316437
555,0.7632812500000001,0.8418269592400047,0.6754850088183422,0.675,0.19289921242043495,0.5662366618351725
556,0.8765625,0.9130943257143818,0.7979149959903769,0.79375,0.15635171763287525,0.48061682028087915
557,0.64296875,0.7727085438363949,0.6214216163583253,0.621875,0.2393839237813962,0.6668630857633916
558,0.85625,0.911029342490325,0.7319223985890653,0.73125,0.15451671726002836,0.47465087641803877
559,0.7875,0.8503656979903356,0.7167584579071598,0.715625,0.1992632468498777,0.5780923127833021
560,0.76171875,0.831018685698658,0.6729211929685956,0.671875,0.2014452471185506,0.5806315581794981
561,0.7812500000000001,0.8429176829275573,0.7627447179685987,0.765625,0.19327755417439052,0.5687511349112887
562,0.878125,0.9275554023676666,0.775,0.775,0.14933241642099537,0.46153068622721233
563,0.9031250000000001,0.9398583422123392,0.8,0.796875,0.13895517277581318,0.43483079332758784
564,0.7078125,0.7950357168585072,0.6410767696909272,0.640625,0.22094202458443923,0.6285096524970116
565,0.7765625,0.8512883600704745,0.7319223985890653,0.73125,0.19708461166988325,0.5798272895406482
566,0.70390625,0.7952261604386721,0.6083916083916084,0.609375,0.21386737408348663,0.6048553592290904
567,0.7421875,0.8309752810269923,0.6660617059891107,0.665625,0.2142370322281797,0.612936961617112
568,0.825,0.8703652059624845,0.7531760435571688,0.75,0.17394792702104472,0.5206833249518061
569,0.7859375,0.8532363295554619,0.7013628283626308,0.7,0.1828004671061387,0.5345471484696108
570,0.8359375,0.9033274108529855,0.6985044865403789,0.696875,0.17047785064909277,0.5051236458665204
571,0.73671875,0.8119037785072788,0.6363636363636364,0.6375,0.20466683777628258,0.5871721887904587
572,0.73984375,0.8356393433669044,0.7055501460564753,0.70625,0.20928754380453302,0.6027433210364771
573,0.8296875,0.8854147099338614,0.6785714285714286,0.678125,0.1700898762468132,0.5055560331811093
574,0.80234375,0.8545285868748571,0.6884343036978757,0.6875,0.18463113018162247,0.5443859408465838
575,0.7679687500000001,0.8337352418661816,0.690625,0.690625,0.18988524178938015,0.5519982083287222
576,0.7890625,0.8522599406158047,0.7202797202797203,0.721875,0.18736556872038224,0.546584396304881
577,0.66484375,0.7917611215014582,0.5670744349989634,0.575,0.23379242104977893,0.6526262648701123
578,0.7398437499999999,0.8173692227685321,0.6521739130434783,0.65625,0.20701198566171206,0.5917691980084683
579,0.7390625,0.820486878117984,0.6190476190476191,0.61875,0.2126298571318666,0.6070463981042434
580,0.8742187499999999,0.924255938871645,0.7883597883597884,0.7875,0.15637921846126268,0.473306635687121
581,0.7984374999999999,0.8515439756907799,0.7272183449651046,0.725,0.18396097076945106,0.5392679230578968
582,0.8296874999999998,0.8854319447750675,0.803125,0.803125,0.17534958716605167,0.5241529550141778
583,0.7609375000000002,0.8394346237061621,0.6934984520123839,0.696875,0.20112302615625566,0.581899920269579
584,0.9078125,0.9304377166570732,0.8457643622200585,0.846875,0.1419819243346622,0.4462206542027674
585,0.8265625,0.8800212925405528,0.7113071371291099,0.709375,0.16660851118836761,0.4983420290877325
586,0.7406250000000001,0.8382781387297308,0.6472663139329806,0.646875,0.20884218896454965,0.6023224635948538
587,0.78125,0.8592231884845529,0.7319223985890653,0.73125,0.19000291599444286,0.5565569864225481
588,0.83671875,0.895275056406206,0.775,0.775,0.16449559311990364,0.4984109359359581
589,0.7265625,0.8145603348688457,0.6201298701298701,0.621875,0.2113580063484118,0.6033657718889024
590,0.7828125,0.8493747366277156,0.7113071371291099,0.709375,0.19025230034182058,0.5581299471346548
591,0.8132812500000001,0.870929681346359,0.746875,0.746875,0.17559515680257204,0.5253670599375881
592,0.8359374999999999,0.8950485464832425,0.7906571040899399,0.79375,0.1683106470973475,0.5099596682693632
593,0.7515625,0.8386755725685102,0.6643356643356644,0.665625,0.20399480841630696,0.5898109748207693
594,0.81640625,0.8789105697367111,0.7492260061919505,0.753125,0.1756285705029834,0.5255294801598188
595,0.8101562499999999,0.8534330018729905,0.7298044637566661,0.728125,0.17443587773717895,0.5173160077781929
596,0.7390625,0.8339612877317796,0.6601101494885917,0.659375,0.20288627271047358,0.5839814102920222
597,0.78125,0.8568044402266872,0.6729211929685956,0.671875,0.18701164921879043,0.5504133661606879
598,0.7171875,0.7947453736653093,0.6472663139329806,0.646875,0.2145587400008635,0.6128147089284806
599,0.7171875000000001,0.7949945202493078,0.6934984520123839,0.696875,0.21657896331721027,0.6210665960625961
600,0.809375,0.8809377647441047,0.7113071371291099,0.709375,0.1783777505872422,0.522897158603038
601,0.71875,0.7948285666108854,0.6660617059891107,0.665625,0.21276322436524295,0.6047647424964899
602,0.84921875,0.8912194404427961,0.7714285714285714,0.76875,0.16311664710093485,0.49228933204236963
603,0.78359375,0.8329948005165108,0.6923076923076923,0.69375,0.19363293969667425,0.5668396986424435
604,0.81015625,0.8748854670748678,0.7142857142857142,0.7125,0.17847929936116744,0.5297683825574593
605,0.83203125,0.8868727398946524,0.6865021770682148,0.6875,0.17527540346213083,0.5159271221672275
606,0.73046875,0.803763185050395,0.6601101494885917,0.659375,0.2139279208244314,0.6114739030076621
607,0.653125,0.7577919229978393,0.6160379221805253,0.615625,0.23228503940013537,0.6519789718962907
608,0.81484375,0.8535274396857755,0.7714285714285714,0.76875,0.17870382741862662,0.5312736869542057
609,0.88046875,0.9108431919215694,0.859375,0.859375,0.15239091068862115,0.4716314147108698
610,0.80078125,0.8543609895664206,0.7272183449651046,0.725,0.187390522739823,0.5482944874528797
611,0.7578125,0.8332975891453342,0.6824378508420208,0.68125,0.2025339281942506,0.5811140445104912
612,0.7914062500000001,0.8653992867536633,0.6824378508420208,0.68125,0.18525229135214527,0.5386304241297515
613,0.8117187499999999,0.870219118589873,0.7113071371291099,0.709375,0.18429909030699265,0.5424369318038218
614,0.840625,0.8866536150922429,0.7866877345447363,0.784375,0.1712906326309185,0.5110090021958167
615,0.6843750000000001,0.7693693478231614,0.6494644595910419,0.65,0.23122162012118913,0.6539559792294675
616,0.7828124999999999,0.8531055288696284,0.7167584579071598,0.715625,0.19470148960840541,0.5664823323655165
617,0.8304687499999999,0.8796062173732341,0.8151293699387715,0.8125,0.17488915333583466,0.526882869531011
618,0.7171875,0.8018271765392457,0.7037037037037037,0.703125,0.2196046601243105,0.6255984542749518
619,0.8124999999999999,0.8716684334738679,0.7113071371291099,0.709375,0.1785609222459476,0.5247361549449995
620,0.74765625,0.8080348442928512,0.6363636363636364,0.6375,0.20502161710725506,0.5907749077079765
621,0.8,0.8649748005661708,0.7482517482517483,0.75,0.1812044998968184,0.5366602962541844
622,0.6421875,0.7837610102410589,0.6388888888888888,0.646875,0.23933107989401434,0.6735336384086791
623,0.88359375,0.9155519558943473,0.8267842822774659,0.821875,0.14148606519560555,0.44089388428959453
624,0.8500000000000001,0.8983222751234412,0.7690457097032879,0.765625,0.1642676180886851,0.4974711784829781
625,0.78125,0.845055018034359,0.7241379310344828,0.721875,0.1901520007565004,0.5535404079946046
626,0.8664062499999999,0.9124927410785535,0.83125,0.83125,0.1596355812592056,0.4875631280041646
627,0.7937500000000001,0.8505866429751878,0.7428571428571429,0.740625,0.18981887555328175,0.5585106691788678
628,0.78515625,0.8684372280898613,0.7037037037037037,0.703125,0.18639519650330924,0.5411373129593029
629,0.8156249999999999,0.8630447518806557,0.7499489274770174,0.746875,0.1835161602621843,0.539497736929907
630,0.8898437499999999,0.9288300810954018,0.8447971781305115,0.84375,0.14564319417673782,0.45779772308451366
631,0.7835937499999999,0.8478686517515901,0.6934984520123839,0.696875,0.18901722030436915,0.5517352522202547
632,0.80859375,0.8707743650653921,0.7482517482517483,0.75,0.18446098211423334,0.5488244277176642
633,0.77109375,0.8335385252498906,0.6857142857142857,0.684375,0.19684225996305102,0.5709803328076307
634,0.8328125,0.8823763879837382,0.7167584579071598,0.715625,0.16783374439350357,0.5012404114399094
635,0.77890625,0.8516894980237609,0.7319223985890653,0.73125,0.1882470084625339,0.5544493999864767
636,0.73359375,0.8110984157434797,0.6625,0.6625,0.20214378707708988,0.5796290867367
637,0.78984375,0.8526055292065112,0.7335929892891919,0.734375,0.18546013865358857,0.5454479218661556
638,0.79375,0.8608227432313993,0.7492260061919505,0.753125,0.1955090559919752,0.5752752911187934
639,0.80078125,0.8628073740177032,0.7013628283626308,0.7,0.1844348359242342,0.5405741119433346
640,0.78046875,0.8459166774917382,0.7142857142857142,0.7125,0.19026949726961737,0.5522531480149535
641,0.7773437500000001,0.8639397971862527,0.6601101494885917,0.659375,0.1948727384315727,0.56594094035955
642,0.78046875,0.8518046688650882,0.7335929892891919,0.734375,0.19023688649978027,0.5579072471683255
643,0.70390625,0.792335673409108,0.6246992782678429,0.625,0.22550643437888607,0.6395356814412697
644,0.8765624999999999,0.9118016521425175,0.8435710053328067,0.840625,0.15155308567611386,0.471336815301175
645,0.8359374999999999,0.8823129509270518,0.7846460618145563,0.78125,0.1762693283952457,0.5275320854494623
646,0.7953125000000001,0.8701050838729516,0.6444444444444444,0.646875,0.18016140813955067,0.5275713941710666
647,0.74765625,0.8226334419662096,0.6493506493506493,0.65,0.20749087676867234,0.5960702727682536
648,0.8796875000000001,0.9268501461837372,0.7714285714285714,0.76875,0.14846027799464012,0.4569528520796997
649,0.8679687500000001,0.9219246627871024,0.803125,0.803125,0.14937402709341954,0.4649047399901484
650,0.70078125,0.791697590606282,0.6601101494885917,0.659375,0.22460668979774961,0.6436360515924214
651,0.7765625,0.8496778917538983,0.7167584579071598,0.715625,0.19323023229850841,0.566934782427002
652,0.82421875,0.8712122787605002,0.7662337662337663,0.7625,0.17500884305592493,0.5185518644765165
653,0.72890625,0.8035620802546499,0.6729211929685956,0.671875,0.2084047565414681,0.5999607134346759
654,0.82421875,0.8772508311669336,0.7319223985890653,0.73125,0.170124140194587,0.5068646103710679
655,0.78046875,0.8591061411250168,0.6601101494885917,0.659375,0.18855353321513527,0.5458459305226656
656,0.72265625,0.7939348341483117,0.6884343036978757,0.6875,0.213146650124505,0.6161069504355956
657,0.81796875,0.8763473769821747,0.7401764234161989,0.7375,0.18110481251454563,0.5407013122560816
658,0.8125,0.8692184234028353,0.6824378508420208,0.68125,0.17779289045458457,0.5229622062153604
659,0.80546875,0.8619943379112867,0.7714285714285714,0.76875,0.18873096163387534,0.5564959405326295
660,0.8921874999999999,0.9315318197391939,0.7979149959903769,0.79375,0.1513408906011518,0.4646643491839153
661,0.7656250000000001,0.8470430385037437,0.6601101494885917,0.659375,0.19898123297740422,0.5773322540320817
662,0.78515625,0.8374615310550118,0.7013628283626308,0.7,0.18681041357244577,0.5510493821381327
663,0.69921875,0.7928784168424124,0.6754850088183422,0.675,0.22281378798982404,0.6333005657859806
664,0.83984375,0.8886539640014502,0.7319223985890653,0.73125,0.16927089475093768,0.5098374129284248
665,0.76171875,0.8235087752805067,0.7078260869565217,0.7125,0.1979316020335552,0.5717115235449917
666,0.89453125,0.931671519234587,0.8,0.796875,0.14209539871186042,0.447110011001036
667,0.8242187499999999,0.87323063324821,0.7055501460564753,0.70625,0.1745881822283906,0.5227730620877034
668,0.7609375,0.8373732712276993,0.6775073028237586,0.678125,0.19870124479222964,0.5689013482222958
669,0.86640625,0.9042493363703143,0.7601410934744268,0.759375,0.15788830898108822,0.4844059053449867
670,0.75859375,0.8581223139732863,0.5909090909090908,0.59375,0.20475638850312106,0.5826459972277207
671,0.7984375,0.8623412547729473,0.7142857142857142,0.7125,0.1819419606249133,0.5350429505012119
672,0.75390625,0.8240789242469416,0.7202797202797203,0.721875,0.20394672502748362,0.5909478362042893
673,0.8171875,0.8837637923055727,0.75,0.759375,0.17544488688426035,0.524370488265217
674,0.7375,0.8322366320802629,0.6160379221805253,0.615625,0.2050776833812054,0.5858711383492669
675,0.8656250000000001,0.922258753888011,0.7883597883597884,0.7875,0.16231703978226125,0.49366456320566005
676,0.846875,0.8970631383056582,0.8151293699387715,0.8125,0.1666472980791663,0.5063496232689488
677,0.7218749999999999,0.8211373136359991,0.6934984520123839,0.696875,0.21481757691055878,0.6157741501107297
678,0.771875,0.8444745747192473,0.7272183449651046,0.725,0.19467191668226988,0.5696167737633018
679,0.8117187499999999,0.8808137540639255,0.746875,0.746875,0.1795928150434869,0.5318939812081469
680,0.85546875,0.9085459200250225,0.775,0.775,0.16257582230358267,0.4924039517234042
681,0.7515624999999998,0.8461674420688376,0.6884343036978757,0.6875,0.1968340477686038,0.5689971088445909
682,0.85234375,0.900263376974396,0.7762237762237763,0.778125,0.1572364360657703,0.48257930984537645
683,0.7718749999999999,0.8372813539915327,0.775,0.775,0.19978139872633807,0.5830854464839965
684,0.8085937500000001,0.8723167824843532,0.7428571428571429,0.740625,0.1925712957908806,0.5700695407073292
685,0.6789062499999999,0.7671624705002379,0.6775073028237586,0.678125,0.23021713622419268,0.6517173769247468
686,0.8125,0.8700647877051443,0.7906571040899399,0.79375,0.18389140223196782,0.5431354438869608
687,0.73203125,0.837834746035036,0.6231827873618918,0.625,0.20683802539498697,0.5938684460128854
688,0.7765625,0.8426730881853977,0.690625,0.690625,0.1949454351279244,0.5684409261562304
689,0.8585937499999999,0.9045343988211351,0.775,0.775,0.1553200819022453,0.4729658981822532
690,0.8093750000000001,0.889820065761921,0.775,0.775,0.18034645558429213,0.5376597432781781
691,0.8445312500000001,0.8920807770174423,0.7601410934744268,0.759375,0.1675083246979884,0.5020348078683337
692,0.7374999999999999,0.8284300818254008,0.6535685645549318,0.653125,0.20177894401910026,0.5845495476403931
693,0.85390625,0.8933649548114594,0.7690457097032879,0.765625,0.16564476453087484,0.5017895654522335
694,0.78671875,0.8409355792512013,0.7450826121164438,0.74375,0.19502970383499899,0.5685508605413242
695,0.8148437499999999,0.8769215768143708,0.6985044865403789,0.696875,0.18006887263091975,0.5306715017128933
696,0.7414062499999999,0.8222796387652126,0.7360601967972217,0.74375,0.2115693188675802,0.6119349860721933
697,0.775,0.8588873162731508,0.7167584579071598,0.715625,0.19546868629158246,0.5702877030803828
698,0.79453125,0.8634900098956916,0.7037037037037037,0.703125,0.1841667372428516,0.5426006347626713
699,0.6515624999999999,0.7742148534565884,0.60625,0.60625,0.2414562447494748,0.6798305138528444
700,0.6640625000000001,0.7546442246722238,0.6377708978328174,0.640625,0.22868549588779402,0.6499696239493711
701,0.8835937500000001,0.9289499043925751,0.8435710053328067,0.840625,0.15435710008543257,0.4775526759524451
702,0.76484375,0.8456040527898988,0.6660617059891107,0.665625,0.20099944548340382,0.5793800116385693
703,0.76015625,0.8401421814917244,0.6824378508420208,0.68125,0.2018367528212922,0.5819247371354113
704,0.82890625,0.894936447381839,0.7734067663257278,0.771875,0.1698784875678213,0.5124915550885442
705,0.69609375,0.7935385757752692,0.6214216163583253,0.621875,0.22656142102388743,0.6350068003467282
706,0.79296875,0.8592786346746901,0.6824378508420208,0.68125,0.1824572796959566,0.53519278721826
707,0.76328125,0.8383946395278629,0.6729211929685956,0.671875,0.19799922045439233,0.5726024428974077
708,0.73046875,0.8126185494932193,0.6664092664092665,0.671875,0.2069696695148314,0.5969426867896713
709,0.8515625,0.9113958489559792,0.7582460991507012,0.75625,0.16349417711965222,0.49171957417838896
710,0.79453125,0.8582761306233867,0.7582460991507012,0.75625,0.19203167967402027,0.5634092483535643
711,0.796875,0.8290216440145322,0.7690457097032879,0.765625,0.18234296312283804,0.5378902905361683
712,0.8601562500000001,0.910605611676758,0.7846460618145563,0.78125,0.16017743254287237,0.4885878902081223
713,0.76328125,0.848522987362223,0.6664092664092665,0.671875,0.19045457051702294,0.5521160006959689
714,0.753125,0.8264241478078003,0.6884343036978757,0.6875,0.19922324374742534,0.5764218787966416
715,0.7437499999999999,0.8296427739057771,0.690625,0.690625,0.2065800605991265,0.5965587007697577
716,0.7749999999999999,0.8418795657438201,0.7616358325219085,0.7625,0.1976078852191846,0.5775878014637121
717,0.82578125,0.8613173266174486,0.7335929892891919,0.734375,0.17143419421350944,0.5106958368324913
718,0.7796875000000001,0.8503940978836131,0.6824378508420208,0.68125,0.18542993051752288,0.544228240579669
719,0.8054687500000001,0.8617068020703536,0.7582460991507012,0.75625,0.18057966624272137,0.5357076170377346
720,0.825,0.8811880217155844,0.7401764234161989,0.7375,0.18305189816848128,0.5437087415636954
721,0.80234375,0.8632961199967215,0.7113071371291099,0.709375,0.1815741701691246,0.5343335882740065
722,0.703125,0.8061432261797002,0.690625,0.690625,0.22866463422835487,0.6477946440355036
723,0.81875,0.8868431419615632,0.775,0.775,0.17826327884710885,0.5282993271868044
724,0.7359375,0.8187078194782771,0.7167584579071598,0.715625,0.20570434018555586,0.5955191570256582
725,0.8359375,0.8879421341018002,0.7662337662337663,0.7625,0.17023994394996558,0.512393939518364
726,0.87578125,0.9080835589185341,0.7883597883597884,0.7875,0.15085974679266156,0.4708613161031254
727,0.83984375,0.8876865546933557,0.7531760435571688,0.75,0.17173998222994757,0.5120909262278526
728,0.78984375,0.861396751819605,0.71875,0.71875,0.193097138358724,0.5668200585834143
729,0.86796875,0.9080890803656883,0.7883597883597884,0.7875,0.1554940437128828,0.47445284651590547
730,0.83125,0.8816469545212269,0.8112522686025407,0.80625,0.17795291954955061,0.5374000121684719
731,0.7515625,0.8392641898536191,0.6601101494885917,0.659375,0.19941924125169558,0.5806078529361594
732,0.8070312500000001,0.8712275500643087,0.6616956077630235,0.6625,0.17464169900543022,0.5118976264968431
733,0.7999999999999999,0.8671604739429096,0.7335929892891919,0.734375,0.1827962731398553,0.5439991516532348
734,0.759375,0.8177805311505261,0.7037037037037037,0.703125,0.2057602202290677,0.5972207334848619
735,0.84609375,0.8997284692810411,0.7559322033898306,0.753125,0.16317287221283416,0.4914251057956258
736,0.81015625,0.8740970285780332,0.7866877345447363,0.784375,0.18819289832897168,0.5534933586746408
737,0.7859375000000001,0.86881716302765,0.71875,0.71875,0.18471007924594726,0.5426972585817914
738,0.7640625,0.8361579838551655,0.7013628283626308,0.7,0.19622320512961483,0.5652666229794865
739,0.7820312500000001,0.8353998883198519,0.7419354838709677,0.740625,0.18609335421914455,0.5496425436329349
740,0.64921875,0.7430045392000335,0.6214216163583253,0.621875,0.236505875713029,0.6600905881350092
741,0.7390625000000002,0.814420292288079,0.6884343036978757,0.6875,0.20292108786462895,0.5809585025565165
742,0.78125,0.8585473570251827,0.690625,0.690625,0.187484975795232,0.5461133121619354
743,0.8546875,0.9024545771473607,0.7037037037037037,0.703125,0.16459979983195513,0.4895231415874311
744,0.8343750000000001,0.8794157242667989,0.7582460991507012,0.75625,0.17587668871095474,0.525402778699934
745,0.7601562500000001,0.8250723204148906,0.6643356643356644,0.665625,0.1958695247024644,0.5675575231656449
746,0.7367187500000001,0.8199743996223033,0.7055501460564753,0.70625,0.2065516242643086,0.5983519039528563
747,0.8351562500000002,0.8867445723513372,0.7559322033898306,0.753125,0.1661521622106277,0.4982241733145539
748,0.8062500000000001,0.8723981517720624,0.6985044865403789,0.696875,0.18313305662497156,0.5361704816659153
749,0.74921875,0.8423939282594594,0.6148148148148148,0.61875,0.20590908248855377,0.5890367974309088
750,0.76796875,0.8398417288431304,0.7319223985890653,0.73125,0.20161219039694936,0.5872035632572924
751,0.82890625,0.8617511858324104,0.7601410934744268,0.759375,0.17798641460604173,0.5316942445042346
752,0.834375,0.9016319052730674,0.7601410934744268,0.759375,0.17146456804336432,0.514708405844526
753,0.7460937499999999,0.8216504937842739,0.6785714285714286,0.678125,0.20667346281253546,0.5934878544255816
754,0.8171875000000001,0.8656890294033127,0.7601410934744268,0.759375,0.18016764306745245,0.5340294544843152
755,0.7671875,0.8434701196660074,0.7037037037037037,0.703125,0.19847910098078053,0.5718130393057482
756,0.8125,0.854612499069296,0.7734067663257278,0.771875,0.18089652915685442,0.5396053288708242
757,0.7984375000000001,0.8619800730357263,0.7734067663257278,0.771875,0.18875094716771473,0.559115752516318
758,0.84296875,0.8982346333901199,0.775,0.775,0.16982957113561917,0.5089598173265729
759,0.8046875,0.8731531060485872,0.6857142857142857,0.684375,0.1860159955224926,0.5444505152851075
760,0.8781249999999999,0.9115956840682673,0.8041958041958042,0.80625,0.15355524338972723,0.4703937307521253
761,0.803125,0.871469289315834,0.7319223985890653,0.73125,0.18182356532567598,0.5373022453872162
762,0.7445312499999999,0.8074283717615653,0.6884343036978757,0.6875,0.20504621022544642,0.5919050356795977
763,0.8195312499999998,0.8678399501672872,0.7601410934744268,0.759375,0.17075010529551055,0.5138330542315428
764,0.7945312499999999,0.8548983877975841,0.7450826121164438,0.74375,0.18555289454862123,0.546407587827045
765,0.7664062499999998,0.8369923638402142,0.7055501460564753,0.70625,0.19959039910996093,0.5815733786584433
766,0.8171875,0.8847962813248822,0.7770897832817337,0.78125,0.17109720368080053,0.5090995159293192
767,0.75546875,0.843399786872966,0.6923076923076923,0.69375,0.20114365074706225,0.5818646378305043
768,0.7359374999999999,0.833354309223157,0.6123629112662015,0.6125,0.20300335710286455,0.5788619267626716
769,0.725,0.8055779614704781,0.6410767696909272,0.640625,0.20948505997634614,0.5989299275331124
770,0.73515625,0.8246617695776415,0.6625,0.6625,0.19952003846037358,0.5708686165229954
771,0.8687500000000001,0.8986576396988442,0.8151293699387715,0.8125,0.15358310216260598,0.4739293698147225
772,0.80546875,0.8815115840775399,0.6857142857142857,0.684375,0.1864841312672484,0.5453894397038351
773,0.76875,0.8277148337176908,0.6775073028237586,0.678125,0.20048981723467407,0.5746962026671966
774,0.7953124999999999,0.8719766395898538,0.7482517482517483,0.75,0.18770039680694428,0.5549018004582242
775,0.79375,0.8642828196565732,0.7113071371291099,0.709375,0.18865818743345722,0.5486003206154815
776,0.715625,0.8127669400833619,0.6656346749226006,0.66875,0.2077181605658829,0.5950145753116285
777,0.8624999999999999,0.9167371830160028,0.775,0.775,0.1570864074427975,0.48340845684593137
778,0.8273437499999999,0.8859738056913736,0.7601410934744268,0.759375,0.16796907068311503,0.5066878420845927
779,0.83671875,0.9008966073972208,0.8017309205350118,0.8,0.1714442621293187,0.515638298847451
780,0.7281249999999999,0.8275783820890029,0.6472663139329806,0.646875,0.20376894592313144,0.5861898976028059
781,0.87421875,0.9129864351883212,0.7866877345447363,0.784375,0.15941101017304252,0.48456516802253596
782,0.834375,0.8755749891411221,0.7846460618145563,0.78125,0.1738894841344547,0.5217311251443777
783,0.7390625,0.8072199710341514,0.7335929892891919,0.734375,0.20968715104248128,0.6074638199391365
784,0.7445312500000001,0.8332081654925096,0.6616956077630235,0.6625,0.20247809294819732,0.5778251442081478
785,0.7734375,0.8471504686632805,0.7013628283626308,0.7,0.1857781204665214,0.5405358539100784
786,0.86484375,0.9068263109876099,0.7714285714285714,0.76875,0.15710288530678587,0.4794466442089008
787,0.840625,0.8854372098066132,0.746875,0.746875,0.16708996237645873,0.5033043192611577
788,0.88359375,0.9259791199154762,0.7954545454545454,0.790625,0.15592005941486478,0.47277658942207623
789,0.7710937499999999,0.8550853945585283,0.674074074074074,0.675,0.1969300349642115,0.570552242807972
790,0.84921875,0.9039462773908113,0.7401764234161989,0.7375,0.1658954416025494,0.4992660244687859
791,0.76640625,0.855296254100377,0.6444795575745605,0.64375,0.19305845521332415,0.5617892376902213
792,0.6734374999999999,0.7610850929302563,0.6363636363636364,0.6375,0.2386908641737428,0.6703868338753151
793,0.81640625,0.8677409481828362,0.7482517482517483,0.75,0.1797961232460459,0.5284604451864399
794,0.7718750000000001,0.8375484370543009,0.7142857142857142,0.7125,0.19356043633931921,0.5599395045591498
795,0.78984375,0.8552980131768702,0.7202797202797203,0.721875,0.18709726445139532,0.55278509739767
796,0.7632812499999999,0.8455508694611618,0.7222222222222222,0.73125,0.1952311628617996,0.5738748625882091
797,0.76640625,0.8459241378802536,0.7055501460564753,0.70625,0.19183667463476858,0.5625566033908513
798,0.77578125,0.8370214901928624,0.7113071371291099,0.709375,0.19519817156524186,0.5689794084655235
799,0.8015625,0.8687951695203601,0.7601410934744268,0.759375,0.18502003116192747,0.5495344672386159
800,0.79609375,0.8545596223909258,0.7142857142857142,0.7125,0.1820685916795176,0.5353071713713038
801,0.81953125,0.8711109700012969,0.7582460991507012,0.75625,0.1741796352479832,0.5167395346507002
802,0.8617187500000001,0.905480201268247,0.8017309205350118,0.8,0.15947872121523232,0.483691665962333
803,0.75625,0.8299035706950709,0.6643356643356644,0.665625,0.20157167523175124,0.5809822918064527
